timestamp,user,event_type,ip
2025-08-23 07:38:28,charlie,config_change,192.168.0.7
2025-08-23 07:38:58,alice,login_success,192.168.0.11
2025-08-23 07:39:28,alice,login_success,192.168.0.1
2025-08-23 07:39:58,charlie,config_change,192.168.0.9
2025-08-23 07:40:28,alice,file_access,192.168.0.1
2025-08-23 07:40:58,charlie,login_success,192.168.0.15
2025-08-23 07:41:28,alice,login_success,192.168.0.13
2025-08-23 07:41:58,charlie,file_access,192.168.0.10
2025-08-23 07:42:28,david,login_fail,192.168.0.4
2025-08-23 07:42:58,david,login_success,192.168.0.4
2025-08-23 07:43:28,alice,login_fail,192.168.0.4
2025-08-23 07:43:58,alice,login_fail,192.168.0.2
2025-08-23 07:44:28,david,file_access,192.168.0.13
2025-08-23 07:44:58,david,file_access,192.168.0.18
2025-08-23 07:45:28,alice,config_change,192.168.0.1
2025-08-23 07:45:58,alice,login_success,192.168.0.6
2025-08-23 07:46:28,bob,login_success,192.168.0.14
2025-08-23 07:46:58,alice,config_change,192.168.0.16
2025-08-23 07:47:28,alice,file_access,192.168.0.11
2025-08-23 07:47:58,alice,file_access,192.168.0.8
2025-08-23 07:48:28,charlie,file_access,192.168.0.6
2025-08-23 07:48:58,charlie,login_success,192.168.0.15
2025-08-23 07:49:28,david,config_change,192.168.0.7
2025-08-23 07:49:58,bob,config_change,192.168.0.1
2025-08-23 07:50:28,alice,login_fail,192.168.0.12
2025-08-23 07:50:58,bob,file_access,192.168.0.3
2025-08-23 07:51:28,bob,login_success,192.168.0.11
2025-08-23 07:51:58,david,file_access,192.168.0.18
2025-08-23 07:52:28,david,config_change,192.168.0.1
2025-08-23 07:52:58,david,login_success,192.168.0.1
2025-08-23 07:53:28,charlie,config_change,192.168.0.2
2025-08-23 07:53:58,bob,login_fail,192.168.0.5
2025-08-23 07:54:28,bob,login_success,192.168.0.16
2025-08-23 07:54:58,alice,config_change,192.168.0.4
2025-08-23 07:55:28,charlie,login_fail,192.168.0.7
2025-08-23 07:55:58,charlie,login_fail,192.168.0.14
2025-08-23 07:56:28,charlie,file_access,192.168.0.18
2025-08-23 07:56:58,bob,file_access,192.168.0.15
2025-08-23 07:57:28,charlie,config_change,192.168.0.13
2025-08-23 07:57:58,bob,login_success,192.168.0.17
2025-08-23 07:58:28,bob,login_fail,192.168.0.16
2025-08-23 07:58:58,charlie,file_access,192.168.0.12
2025-08-23 07:59:28,charlie,file_access,192.168.0.11
2025-08-23 07:59:58,bob,login_fail,192.168.0.12
2025-08-23 08:00:28,bob,config_change,192.168.0.16
2025-08-23 08:00:58,david,config_change,192.168.0.4
2025-08-23 08:01:28,bob,login_success,192.168.0.18
2025-08-23 08:01:58,david,config_change,192.168.0.7
2025-08-23 08:02:28,charlie,file_access,192.168.0.10
2025-08-23 08:02:58,bob,login_fail,192.168.0.4
2025-08-23 08:03:28,david,config_change,192.168.0.10
2025-08-23 08:03:58,david,login_fail,192.168.0.1
2025-08-23 08:04:28,charlie,login_fail,192.168.0.5
2025-08-23 08:04:58,charlie,login_fail,192.168.0.5
2025-08-23 08:05:28,david,login_success,192.168.0.13
2025-08-23 08:05:58,charlie,login_fail,192.168.0.19
2025-08-23 08:06:28,bob,file_access,192.168.0.15
2025-08-23 08:06:58,david,file_access,192.168.0.2
2025-08-23 08:07:28,charlie,login_fail,192.168.0.1
2025-08-23 08:07:58,david,config_change,192.168.0.16
2025-08-23 08:08:28,bob,login_fail,192.168.0.15
2025-08-23 08:08:58,bob,file_access,192.168.0.2
2025-08-23 08:09:28,bob,login_fail,192.168.0.10
2025-08-23 08:09:58,david,config_change,192.168.0.11
2025-08-23 08:10:28,charlie,login_success,192.168.0.6
2025-08-23 08:10:58,charlie,file_access,192.168.0.19
2025-08-23 08:11:28,bob,config_change,192.168.0.10
2025-08-23 08:11:58,alice,config_change,192.168.0.14
2025-08-23 08:12:28,bob,config_change,192.168.0.17
2025-08-23 08:12:58,bob,config_change,192.168.0.15
2025-08-23 08:13:28,alice,login_fail,192.168.0.18
2025-08-23 08:13:58,bob,login_fail,192.168.0.2
2025-08-23 08:14:28,david,login_fail,192.168.0.12
2025-08-23 08:14:58,bob,config_change,192.168.0.6
2025-08-23 08:15:28,bob,file_access,192.168.0.7
2025-08-23 08:15:58,bob,login_fail,192.168.0.10
2025-08-23 08:16:28,david,file_access,192.168.0.17
2025-08-23 08:16:58,bob,login_fail,192.168.0.3
2025-08-23 08:17:28,bob,file_access,192.168.0.10
2025-08-23 08:17:58,alice,file_access,192.168.0.4
2025-08-23 08:18:28,bob,login_fail,192.168.0.1
2025-08-23 08:18:58,david,login_success,192.168.0.3
2025-08-23 08:19:28,alice,config_change,192.168.0.11
2025-08-23 08:19:58,charlie,config_change,192.168.0.5
2025-08-23 08:20:28,charlie,file_access,192.168.0.11
2025-08-23 08:20:58,alice,login_fail,192.168.0.17
2025-08-23 08:21:28,charlie,login_fail,192.168.0.4
2025-08-23 08:21:58,alice,login_success,192.168.0.4
2025-08-23 08:22:28,alice,config_change,192.168.0.5
2025-08-23 08:22:58,david,file_access,192.168.0.11
2025-08-23 08:23:28,charlie,login_success,192.168.0.19
2025-08-23 08:23:58,david,config_change,192.168.0.4
2025-08-23 08:24:28,charlie,config_change,192.168.0.9
2025-08-23 08:24:58,charlie,file_access,192.168.0.16
2025-08-23 08:25:28,bob,login_success,192.168.0.5
2025-08-23 08:25:58,david,file_access,192.168.0.3
2025-08-23 08:26:28,bob,file_access,192.168.0.3
2025-08-23 08:26:58,david,config_change,192.168.0.18
2025-08-23 08:27:28,charlie,file_access,192.168.0.3
2025-08-23 08:27:58,charlie,login_success,192.168.0.10
2025-08-23 08:28:28,alice,login_success,192.168.0.1
2025-08-23 08:28:58,bob,file_access,192.168.0.11
2025-08-23 08:29:28,bob,file_access,192.168.0.19
2025-08-23 08:29:58,david,file_access,192.168.0.5
2025-08-23 08:30:28,david,login_fail,192.168.0.14
2025-08-23 08:30:58,david,config_change,192.168.0.2
2025-08-23 08:31:28,david,file_access,192.168.0.1
2025-08-23 08:31:58,charlie,login_fail,192.168.0.12
2025-08-23 08:32:28,charlie,config_change,192.168.0.12
2025-08-23 08:32:58,alice,file_access,192.168.0.12
2025-08-23 08:33:28,charlie,config_change,192.168.0.2
2025-08-23 08:33:58,david,login_fail,192.168.0.15
2025-08-23 08:34:28,david,file_access,192.168.0.6
2025-08-23 08:34:58,charlie,login_success,192.168.0.9
2025-08-23 08:35:28,charlie,config_change,192.168.0.15
2025-08-23 08:35:58,charlie,file_access,192.168.0.7
2025-08-23 08:36:28,charlie,login_success,192.168.0.11
2025-08-23 08:36:58,bob,login_success,192.168.0.4
2025-08-23 08:37:28,bob,login_success,192.168.0.2
2025-08-23 08:37:58,alice,config_change,192.168.0.1
2025-08-23 08:38:28,bob,login_fail,192.168.0.4
2025-08-23 08:38:58,charlie,config_change,192.168.0.18
2025-08-23 08:39:28,bob,login_success,192.168.0.11
2025-08-23 08:39:58,charlie,login_success,192.168.0.5
2025-08-23 08:40:28,alice,login_success,192.168.0.8
2025-08-23 08:40:58,alice,config_change,192.168.0.14
2025-08-23 08:41:28,alice,login_success,192.168.0.8
2025-08-23 08:41:58,david,config_change,192.168.0.11
2025-08-23 08:42:28,david,login_fail,192.168.0.7
2025-08-23 08:42:58,alice,login_success,192.168.0.2
2025-08-23 08:43:28,alice,login_fail,192.168.0.8
2025-08-23 08:43:58,bob,config_change,192.168.0.6
2025-08-23 08:44:28,bob,login_success,192.168.0.1
2025-08-23 08:44:58,alice,login_fail,192.168.0.3
2025-08-23 08:45:28,charlie,login_fail,192.168.0.18
2025-08-23 08:45:58,alice,login_fail,192.168.0.17
2025-08-23 08:46:28,david,config_change,192.168.0.4
2025-08-23 08:46:58,charlie,login_fail,192.168.0.3
2025-08-23 08:47:28,bob,login_success,192.168.0.19
2025-08-23 08:47:58,alice,login_success,192.168.0.11
2025-08-23 08:48:28,bob,login_fail,192.168.0.19
2025-08-23 08:48:58,david,login_fail,192.168.0.2
2025-08-23 08:49:28,bob,login_success,192.168.0.19
2025-08-23 08:49:58,charlie,login_fail,192.168.0.6
2025-08-23 08:50:28,bob,file_access,192.168.0.16
2025-08-23 08:50:58,charlie,login_fail,192.168.0.9
2025-08-23 08:51:28,charlie,login_fail,192.168.0.2
2025-08-23 08:51:58,david,file_access,192.168.0.18
2025-08-23 08:52:28,charlie,login_fail,192.168.0.8
2025-08-23 08:52:58,bob,config_change,192.168.0.4
2025-08-23 08:53:28,bob,login_success,192.168.0.3
2025-08-23 08:53:58,david,login_success,192.168.0.10
2025-08-23 08:54:28,bob,login_fail,192.168.0.10
2025-08-23 08:54:58,david,file_access,192.168.0.16
2025-08-23 08:55:28,bob,login_fail,192.168.0.5
2025-08-23 08:55:58,charlie,config_change,192.168.0.9
2025-08-23 08:56:28,charlie,file_access,192.168.0.16
2025-08-23 08:56:58,alice,login_fail,192.168.0.10
2025-08-23 08:57:28,alice,file_access,192.168.0.5
2025-08-23 08:57:58,alice,login_fail,192.168.0.13
2025-08-23 08:58:28,david,login_success,192.168.0.13
2025-08-23 08:58:58,bob,file_access,192.168.0.7
2025-08-23 08:59:28,charlie,config_change,192.168.0.12
2025-08-23 08:59:58,alice,login_success,192.168.0.12
2025-08-23 09:00:28,bob,login_fail,192.168.0.5
2025-08-23 09:00:58,bob,login_success,192.168.0.11
2025-08-23 09:01:28,bob,config_change,192.168.0.3
2025-08-23 09:01:58,bob,file_access,192.168.0.12
2025-08-23 09:02:28,bob,file_access,192.168.0.3
2025-08-23 09:02:58,bob,login_fail,192.168.0.16
2025-08-23 09:03:28,bob,config_change,192.168.0.1
2025-08-23 09:03:58,david,login_success,192.168.0.9
2025-08-23 09:04:28,alice,file_access,192.168.0.19
2025-08-23 09:04:58,david,login_fail,192.168.0.3
2025-08-23 09:05:28,alice,login_success,192.168.0.15
2025-08-23 09:05:58,david,login_success,192.168.0.12
2025-08-23 09:06:28,alice,config_change,192.168.0.6
2025-08-23 09:06:58,david,login_fail,192.168.0.13
2025-08-23 09:07:28,charlie,config_change,192.168.0.2
2025-08-23 09:07:58,charlie,config_change,192.168.0.1
2025-08-23 09:08:28,bob,config_change,192.168.0.12
2025-08-23 09:08:58,alice,file_access,192.168.0.4
2025-08-23 09:09:28,alice,config_change,192.168.0.14
2025-08-23 09:09:58,bob,file_access,192.168.0.1
2025-08-23 09:10:28,alice,config_change,192.168.0.6
2025-08-23 09:10:58,alice,file_access,192.168.0.1
2025-08-23 09:11:28,david,config_change,192.168.0.4
2025-08-23 09:11:58,bob,config_change,192.168.0.16
2025-08-23 09:12:28,david,login_success,192.168.0.15
2025-08-23 09:12:58,bob,login_fail,192.168.0.18
2025-08-23 09:13:28,charlie,login_fail,192.168.0.12
2025-08-23 09:13:58,charlie,login_fail,192.168.0.6
2025-08-23 09:14:28,bob,file_access,192.168.0.14
2025-08-23 09:14:58,bob,config_change,192.168.0.3
2025-08-23 09:15:28,david,file_access,192.168.0.2
2025-08-23 09:15:58,david,login_success,192.168.0.18
2025-08-23 09:16:28,bob,login_fail,192.168.0.5
2025-08-23 09:16:58,alice,config_change,192.168.0.10
2025-08-23 09:17:28,bob,login_fail,192.168.0.11
2025-08-23 09:17:58,bob,login_fail,192.168.0.13
2025-08-23 09:18:28,david,login_fail,192.168.0.7
2025-08-23 09:18:58,alice,file_access,192.168.0.14
2025-08-23 09:19:28,david,file_access,192.168.0.8
2025-08-23 09:19:58,david,login_success,192.168.0.9
2025-08-23 09:20:28,david,login_fail,192.168.0.5
2025-08-23 09:20:58,bob,login_success,192.168.0.18
2025-08-23 09:21:28,david,login_success,192.168.0.14
2025-08-23 09:21:58,alice,login_success,192.168.0.13
2025-08-23 09:22:28,david,login_success,192.168.0.5
2025-08-23 09:22:58,alice,login_success,192.168.0.18
2025-08-23 09:23:28,bob,login_fail,192.168.0.2
2025-08-23 09:23:58,alice,config_change,192.168.0.14
2025-08-23 09:24:28,bob,login_success,192.168.0.3
2025-08-23 09:24:58,alice,login_success,192.168.0.3
2025-08-23 09:25:28,bob,file_access,192.168.0.18
2025-08-23 09:25:58,david,login_success,192.168.0.17
2025-08-23 09:26:28,david,config_change,192.168.0.10
2025-08-23 09:26:58,alice,login_success,192.168.0.8
2025-08-23 09:27:28,bob,config_change,192.168.0.15
2025-08-23 09:27:58,charlie,login_fail,192.168.0.2
2025-08-23 09:28:28,charlie,file_access,192.168.0.16
2025-08-23 09:28:58,david,login_success,192.168.0.7
2025-08-23 09:29:28,alice,login_fail,192.168.0.19
2025-08-23 09:29:58,david,login_success,192.168.0.19
2025-08-23 09:30:28,david,login_fail,192.168.0.5
2025-08-23 09:30:58,charlie,config_change,192.168.0.6
2025-08-23 09:31:28,bob,login_success,192.168.0.18
2025-08-23 09:31:58,alice,login_success,192.168.0.2
2025-08-23 09:32:28,charlie,login_fail,192.168.0.11
2025-08-23 09:32:58,bob,file_access,192.168.0.11
2025-08-23 09:33:28,charlie,login_success,192.168.0.3
2025-08-23 09:33:58,charlie,login_success,192.168.0.4
2025-08-23 09:34:28,charlie,config_change,192.168.0.12
2025-08-23 09:34:58,david,file_access,192.168.0.7
2025-08-23 09:35:28,charlie,file_access,192.168.0.7
2025-08-23 09:35:58,david,login_success,192.168.0.2
2025-08-23 09:36:28,bob,file_access,192.168.0.9
2025-08-23 09:36:58,david,login_success,192.168.0.12
2025-08-23 09:37:28,charlie,login_success,192.168.0.14
2025-08-23 09:37:58,david,file_access,192.168.0.7
2025-08-23 09:38:28,david,login_fail,192.168.0.17
2025-08-23 09:38:58,alice,file_access,192.168.0.8
2025-08-23 09:39:28,bob,file_access,192.168.0.15
2025-08-23 09:39:58,bob,config_change,192.168.0.12
2025-08-23 09:40:28,alice,file_access,192.168.0.4
2025-08-23 09:40:58,alice,file_access,192.168.0.5
2025-08-23 09:41:28,charlie,config_change,192.168.0.8
2025-08-23 09:41:58,bob,login_fail,192.168.0.17
2025-08-23 09:42:28,david,file_access,192.168.0.11
2025-08-23 09:42:58,charlie,login_fail,192.168.0.12
2025-08-23 09:43:28,alice,login_fail,192.168.0.18
2025-08-23 09:43:58,david,login_fail,192.168.0.19
2025-08-23 09:44:28,bob,login_fail,192.168.0.4
2025-08-23 09:44:58,charlie,login_fail,192.168.0.4
2025-08-23 09:45:28,charlie,login_fail,192.168.0.13
2025-08-23 09:45:58,charlie,config_change,192.168.0.3
2025-08-23 09:46:28,bob,login_fail,192.168.0.16
2025-08-23 09:46:58,alice,login_fail,192.168.0.15
2025-08-23 09:47:28,david,login_fail,192.168.0.5
2025-08-23 09:47:58,alice,config_change,192.168.0.4
2025-08-23 09:48:28,alice,config_change,192.168.0.17
2025-08-23 09:48:58,alice,file_access,192.168.0.3
2025-08-23 09:49:28,david,login_success,192.168.0.18
2025-08-23 09:49:58,david,login_success,192.168.0.10
2025-08-23 09:50:28,bob,login_fail,192.168.0.2
2025-08-23 09:50:58,alice,config_change,192.168.0.17
2025-08-23 09:51:28,alice,login_fail,192.168.0.16
2025-08-23 09:51:58,david,file_access,192.168.0.6
2025-08-23 09:52:28,alice,login_fail,192.168.0.18
2025-08-23 09:52:58,david,config_change,192.168.0.4
2025-08-23 09:53:28,alice,login_success,192.168.0.12
2025-08-23 09:53:58,david,login_fail,192.168.0.10
2025-08-23 09:54:28,alice,login_success,192.168.0.14
2025-08-23 09:54:58,bob,config_change,192.168.0.8
2025-08-23 09:55:28,david,file_access,192.168.0.5
2025-08-23 09:55:58,bob,file_access,192.168.0.2
2025-08-23 09:56:28,bob,config_change,192.168.0.14
2025-08-23 09:56:58,alice,file_access,192.168.0.6
2025-08-23 09:57:28,alice,login_success,192.168.0.17
2025-08-23 09:57:58,charlie,login_success,192.168.0.13
2025-08-23 09:58:28,alice,config_change,192.168.0.2
2025-08-23 09:58:58,alice,login_fail,192.168.0.5
2025-08-23 09:59:28,charlie,config_change,192.168.0.2
2025-08-23 09:59:58,david,login_fail,192.168.0.10
2025-08-23 10:00:28,bob,config_change,192.168.0.13
2025-08-23 10:00:58,david,config_change,192.168.0.9
2025-08-23 10:01:28,bob,login_success,192.168.0.6
2025-08-23 10:01:58,charlie,login_fail,192.168.0.18
2025-08-23 10:02:28,charlie,login_success,192.168.0.10
2025-08-23 10:02:58,alice,file_access,192.168.0.8
2025-08-23 10:03:28,alice,file_access,192.168.0.13
2025-08-23 10:03:58,bob,file_access,192.168.0.19
2025-08-23 10:04:28,alice,file_access,192.168.0.8
2025-08-23 10:04:58,bob,login_success,192.168.0.6
2025-08-23 10:05:28,alice,config_change,192.168.0.4
2025-08-23 10:05:58,charlie,login_success,192.168.0.19
2025-08-23 10:06:28,alice,login_fail,192.168.0.10
2025-08-23 10:06:58,david,login_fail,192.168.0.9
2025-08-23 10:07:28,bob,config_change,192.168.0.18
2025-08-23 10:07:58,david,login_fail,192.168.0.5
2025-08-23 10:08:28,alice,file_access,192.168.0.3
2025-08-23 10:08:58,charlie,config_change,192.168.0.1
2025-08-23 10:09:28,bob,login_fail,192.168.0.11
2025-08-23 10:09:58,alice,file_access,192.168.0.8
2025-08-23 10:10:28,david,file_access,192.168.0.1
2025-08-23 10:10:58,charlie,file_access,192.168.0.14
2025-08-23 10:11:28,alice,login_success,192.168.0.12
2025-08-23 10:11:58,david,config_change,192.168.0.7
2025-08-23 10:12:28,david,config_change,192.168.0.3
2025-08-23 10:12:58,charlie,login_success,192.168.0.18
2025-08-23 10:13:28,bob,file_access,192.168.0.18
2025-08-23 10:13:58,bob,file_access,192.168.0.19
2025-08-23 10:14:28,charlie,file_access,192.168.0.10
2025-08-23 10:14:58,david,login_success,192.168.0.15
2025-08-23 10:15:28,alice,login_fail,192.168.0.11
2025-08-23 10:15:58,alice,login_fail,192.168.0.9
2025-08-23 10:16:28,bob,login_fail,192.168.0.18
2025-08-23 10:16:58,alice,login_fail,192.168.0.19
2025-08-23 10:17:28,david,login_success,192.168.0.10
2025-08-23 10:17:58,david,file_access,192.168.0.3
2025-08-23 10:18:28,alice,login_success,192.168.0.12
2025-08-23 10:18:58,david,login_success,192.168.0.11
2025-08-23 10:19:28,charlie,login_success,192.168.0.3
2025-08-23 10:19:58,bob,login_fail,192.168.0.11
2025-08-23 10:20:28,david,login_success,192.168.0.10
2025-08-23 10:20:58,bob,file_access,192.168.0.18
2025-08-23 10:21:28,alice,file_access,192.168.0.13
2025-08-23 10:21:58,david,login_fail,192.168.0.11
2025-08-23 10:22:28,david,login_fail,192.168.0.3
2025-08-23 10:22:58,bob,config_change,192.168.0.7
2025-08-23 10:23:28,bob,login_success,192.168.0.16
2025-08-23 10:23:58,david,login_success,192.168.0.13
2025-08-23 10:24:28,bob,login_success,192.168.0.12
2025-08-23 10:24:58,david,login_success,192.168.0.14
2025-08-23 10:25:28,bob,login_success,192.168.0.12
2025-08-23 10:25:58,charlie,file_access,192.168.0.11
2025-08-23 10:26:28,charlie,config_change,192.168.0.8
2025-08-23 10:26:58,alice,config_change,192.168.0.17
2025-08-23 10:27:28,alice,login_fail,192.168.0.14
2025-08-23 10:27:58,bob,file_access,192.168.0.5
2025-08-23 10:28:28,david,file_access,192.168.0.15
2025-08-23 10:28:58,alice,login_success,192.168.0.3
2025-08-23 10:29:28,bob,config_change,192.168.0.5
2025-08-23 10:29:58,alice,login_success,192.168.0.5
2025-08-23 10:30:28,charlie,login_fail,192.168.0.14
2025-08-23 10:30:58,alice,login_fail,192.168.0.12
2025-08-23 10:31:28,bob,config_change,192.168.0.16
2025-08-23 10:31:58,alice,file_access,192.168.0.11
2025-08-23 10:32:28,alice,config_change,192.168.0.10
2025-08-23 10:32:58,alice,file_access,192.168.0.13
2025-08-23 10:33:28,alice,login_success,192.168.0.11
2025-08-23 10:33:58,bob,login_fail,192.168.0.10
2025-08-23 10:34:28,charlie,config_change,192.168.0.8
2025-08-23 10:34:58,charlie,login_success,192.168.0.9
2025-08-23 10:35:28,david,login_success,192.168.0.16
2025-08-23 10:35:58,alice,file_access,192.168.0.8
2025-08-23 10:36:28,charlie,login_success,192.168.0.5
2025-08-23 10:36:58,bob,file_access,192.168.0.10
2025-08-23 10:37:28,alice,config_change,192.168.0.1
2025-08-23 10:37:58,david,config_change,192.168.0.2
2025-08-23 10:38:28,alice,login_fail,192.168.0.7
2025-08-23 10:38:58,charlie,file_access,192.168.0.14
2025-08-23 10:39:28,charlie,login_fail,192.168.0.12
2025-08-23 10:39:58,alice,login_success,192.168.0.7
2025-08-23 10:40:28,david,login_success,192.168.0.3
2025-08-23 10:40:58,charlie,login_fail,192.168.0.15
2025-08-23 10:41:28,alice,login_success,192.168.0.15
2025-08-23 10:41:58,alice,login_success,192.168.0.4
2025-08-23 10:42:28,david,file_access,192.168.0.8
2025-08-23 10:42:58,bob,login_success,192.168.0.3
2025-08-23 10:43:28,alice,file_access,192.168.0.19
2025-08-23 10:43:58,david,file_access,192.168.0.16
2025-08-23 10:44:28,david,config_change,192.168.0.15
2025-08-23 10:44:58,alice,file_access,192.168.0.7
2025-08-23 10:45:28,david,login_fail,192.168.0.6
2025-08-23 10:45:58,charlie,config_change,192.168.0.15
2025-08-23 10:46:28,bob,login_success,192.168.0.16
2025-08-23 10:46:58,david,login_success,192.168.0.14
2025-08-23 10:47:28,david,config_change,192.168.0.19
2025-08-23 10:47:58,alice,file_access,192.168.0.14
2025-08-23 10:48:28,charlie,file_access,192.168.0.15
2025-08-23 10:48:58,charlie,login_fail,192.168.0.10
2025-08-23 10:49:28,bob,file_access,192.168.0.12
2025-08-23 10:49:58,david,login_fail,192.168.0.13
2025-08-23 10:50:28,charlie,file_access,192.168.0.17
2025-08-23 10:50:58,david,login_fail,192.168.0.15
2025-08-23 10:51:28,alice,login_fail,192.168.0.4
2025-08-23 10:51:58,charlie,login_fail,192.168.0.11
2025-08-23 10:52:28,charlie,login_fail,192.168.0.9
2025-08-23 10:52:58,alice,config_change,192.168.0.2
2025-08-23 10:53:28,bob,login_fail,192.168.0.14
2025-08-23 10:53:58,alice,file_access,192.168.0.18
2025-08-23 10:54:28,david,config_change,192.168.0.19
2025-08-23 10:54:58,alice,file_access,192.168.0.13
2025-08-23 10:55:28,david,login_fail,192.168.0.5
2025-08-23 10:55:58,david,login_success,192.168.0.6
2025-08-23 10:56:28,bob,login_fail,192.168.0.9
2025-08-23 10:56:58,bob,login_fail,192.168.0.4
2025-08-23 10:57:28,bob,config_change,192.168.0.19
2025-08-23 10:57:58,david,file_access,192.168.0.4
2025-08-23 10:58:28,alice,login_fail,192.168.0.14
2025-08-23 10:58:58,david,file_access,192.168.0.2
2025-08-23 10:59:28,david,config_change,192.168.0.1
2025-08-23 10:59:58,bob,config_change,192.168.0.11
2025-08-23 11:00:28,bob,login_success,192.168.0.19
2025-08-23 11:00:58,david,login_fail,192.168.0.17
2025-08-23 11:01:28,bob,login_success,192.168.0.15
2025-08-23 11:01:58,alice,login_success,192.168.0.4
2025-08-23 11:02:28,david,login_fail,192.168.0.5
2025-08-23 11:02:58,bob,login_fail,192.168.0.18
2025-08-23 11:03:28,charlie,config_change,192.168.0.14
2025-08-23 11:03:58,alice,config_change,192.168.0.12
2025-08-23 11:04:28,bob,login_fail,192.168.0.13
2025-08-23 11:04:58,alice,login_fail,192.168.0.14
2025-08-23 11:05:28,bob,login_fail,192.168.0.5
2025-08-23 11:05:58,alice,login_fail,192.168.0.17
2025-08-23 11:06:28,alice,login_fail,192.168.0.11
2025-08-23 11:06:58,charlie,config_change,192.168.0.3
2025-08-23 11:07:28,david,login_success,192.168.0.16
2025-08-23 11:07:58,alice,login_fail,192.168.0.4
2025-08-23 11:08:28,alice,file_access,192.168.0.15
2025-08-23 11:08:58,david,login_success,192.168.0.2
2025-08-23 11:09:28,charlie,config_change,192.168.0.2
2025-08-23 11:09:58,bob,file_access,192.168.0.18
2025-08-23 11:10:28,alice,login_fail,192.168.0.9
2025-08-23 11:10:58,alice,login_success,192.168.0.14
2025-08-23 11:11:28,bob,login_fail,192.168.0.13
2025-08-23 11:11:58,david,file_access,192.168.0.8
2025-08-23 11:12:28,alice,login_success,192.168.0.3
2025-08-23 11:12:58,charlie,file_access,192.168.0.1
2025-08-23 11:13:28,charlie,config_change,192.168.0.6
2025-08-23 11:13:58,david,login_success,192.168.0.3
2025-08-23 11:14:28,bob,config_change,192.168.0.17
2025-08-23 11:14:58,david,file_access,192.168.0.3
2025-08-23 11:15:28,david,login_success,192.168.0.6
2025-08-23 11:15:58,charlie,login_success,192.168.0.2
2025-08-23 11:16:28,david,login_success,192.168.0.17
2025-08-23 11:16:58,bob,config_change,192.168.0.1
2025-08-23 11:17:28,david,config_change,192.168.0.10
2025-08-23 11:17:58,alice,file_access,192.168.0.2
2025-08-23 11:18:28,bob,login_fail,192.168.0.11
2025-08-23 11:18:58,alice,config_change,192.168.0.9
2025-08-23 11:19:28,alice,login_fail,192.168.0.15
2025-08-23 11:19:58,david,file_access,192.168.0.1
2025-08-23 11:20:28,charlie,login_fail,192.168.0.9
2025-08-23 11:20:58,bob,login_success,192.168.0.2
2025-08-23 11:21:28,alice,login_fail,192.168.0.15
2025-08-23 11:21:58,bob,file_access,192.168.0.17
2025-08-23 11:22:28,charlie,login_fail,192.168.0.10
2025-08-23 11:22:58,alice,login_success,192.168.0.14
2025-08-23 11:23:28,alice,file_access,192.168.0.5
2025-08-23 11:23:58,charlie,config_change,192.168.0.18
2025-08-23 11:24:28,bob,file_access,192.168.0.5
2025-08-23 11:24:58,bob,config_change,192.168.0.1
2025-08-23 11:25:28,charlie,file_access,192.168.0.9
2025-08-23 11:25:58,david,login_success,192.168.0.4
2025-08-23 11:26:28,alice,login_fail,192.168.0.1
2025-08-23 11:26:58,alice,file_access,192.168.0.10
2025-08-23 11:27:28,david,file_access,192.168.0.12
2025-08-23 11:27:58,bob,login_success,192.168.0.15
2025-08-23 11:28:28,charlie,file_access,192.168.0.16
2025-08-23 11:28:58,david,login_success,192.168.0.18
2025-08-23 11:29:28,charlie,login_fail,192.168.0.17
2025-08-23 11:29:58,charlie,login_success,192.168.0.5
2025-08-23 11:30:28,charlie,login_fail,192.168.0.10
2025-08-23 11:30:58,charlie,file_access,192.168.0.5
2025-08-23 11:31:28,charlie,config_change,192.168.0.13
2025-08-23 11:31:58,david,login_fail,192.168.0.14
2025-08-23 11:32:28,alice,login_fail,192.168.0.10
2025-08-23 11:32:58,charlie,file_access,192.168.0.9
2025-08-23 11:33:28,charlie,login_success,192.168.0.10
2025-08-23 11:33:58,alice,config_change,192.168.0.2
2025-08-23 11:34:28,bob,config_change,192.168.0.5
2025-08-23 11:34:58,david,file_access,192.168.0.7
2025-08-23 11:35:28,charlie,login_fail,192.168.0.3
2025-08-23 11:35:58,charlie,config_change,192.168.0.3
2025-08-23 11:36:28,alice,login_fail,192.168.0.6
2025-08-23 11:36:58,bob,login_success,192.168.0.10
2025-08-23 11:37:28,david,login_fail,192.168.0.13
2025-08-23 11:37:58,alice,file_access,192.168.0.4
2025-08-23 11:38:28,charlie,login_fail,192.168.0.18
2025-08-23 11:38:58,bob,login_fail,192.168.0.10
2025-08-23 11:39:28,bob,login_success,192.168.0.12
2025-08-23 11:39:58,david,login_success,192.168.0.4
2025-08-23 11:40:28,david,login_success,192.168.0.6
2025-08-23 11:40:58,charlie,login_fail,192.168.0.10
2025-08-23 11:41:28,charlie,login_fail,192.168.0.3
2025-08-23 11:41:58,bob,login_success,192.168.0.13
2025-08-23 11:42:28,charlie,config_change,192.168.0.6
2025-08-23 11:42:58,bob,login_success,192.168.0.15
2025-08-23 11:43:28,alice,file_access,192.168.0.9
2025-08-23 11:43:58,charlie,login_fail,192.168.0.7
2025-08-23 11:44:28,alice,login_fail,192.168.0.7
2025-08-23 11:44:58,david,config_change,192.168.0.17
